Date,Open,High,Low,Close
12/29/2006,"2,422.27","2,437.38","2,413.43","2,415.29"
12/28/2006,"2,425.58","2,432.48","2,420.91","2,425.57"
12/27/2006,"2,420.10","2,432.73","2,418.78","2,431.22"
12/26/2006,"2,397.76","2,414.21","2,397.68","2,413.51"
12/22/2006,"2,415.10","2,416.49","2,400.72","2,401.18"
12/21/2006,"2,430.01","2,433.13","2,408.99","2,415.85"
12/20/2006,"2,430.38","2,443.34","2,426.41","2,427.61"
12/19/2006,"2,419.84","2,437.33","2,408.85","2,429.55"
12/18/2006,"2,461.57","2,470.95","2,428.66","2,435.57"
12/15/2006,"2,461.82","2,470.02","2,455.24","2,457.20"
12/14/2006,"2,435.75","2,461.31","2,435.75","2,453.85"
12/13/2006,"2,445.19","2,444.12","2,423.87","2,432.41"
12/12/2006,"2,442.21","2,444.72","2,419.32","2,431.60"
12/11/2006,"2,432.87","2,453.22","2,429.97","2,442.86"
12/08/2006,"2,423.16","2,447.03","2,416.77","2,437.36"
12/07/2006,"2,450.28","2,454.91","2,427.69","2,427.69"
12/06/2006,"2,446.54","2,451.86","2,436.47","2,445.86"
12/05/2006,"2,455.90","2,459.51","2,445.14","2,452.38"
12/04/2006,"2,422.01","2,455.67","2,420.60","2,448.39"
12/01/2006,"2,430.73","2,434.39","2,392.95","2,413.21"
11/30/2006,"2,430.65","2,441.35","2,419.23","2,431.77"
11/29/2006,"2,423.82","2,436.61","2,414.80","2,432.23"
11/28/2006,"2,396.99","2,414.08","2,390.10","2,412.61"
11/27/2006,"2,453.27","2,454.64","2,405.89","2,405.92"
11/24/2006,"2,448.53","2,468.42","2,449.32","2,460.26"
11/22/2006,"2,463.35","2,467.20","2,450.64","2,465.98"
11/21/2006,"2,454.58","2,456.60","2,445.04","2,454.84"
11/20/2006,"2,440.68","2,457.14","2,437.84","2,452.72"
11/17/2006,"2,438.34","2,445.86","2,431.79","2,445.86"
