Date,Open,High,Low,Close
12/31/2008,"1,551.13","1,586.76","1,548.93","1,577.03"
12/30/2008,"1,519.78","1,550.70","1,517.31","1,550.70"
12/29/2008,"1,530.02","1,530.79","1,493.45","1,510.32"
12/26/2008,"1,529.96","1,531.70","1,519.10","1,530.24"
12/24/2008,"1,521.99","1,527.21","1,516.27","1,524.90"
12/23/2008,"1,542.12","1,548.42","1,512.84","1,521.54"
12/22/2008,"1,566.18","1,563.19","1,503.70","1,532.35"
12/19/2008,"1,571.20","1,593.21","1,557.63","1,564.32"
12/18/2008,"1,585.87","1,591.31","1,535.38","1,552.37"
12/17/2008,"1,567.29","1,598.20","1,560.16","1,579.31"
12/16/2008,"1,524.12","1,589.89","1,526.06","1,589.89"
12/15/2008,"1,542.81","1,544.16","1,491.40","1,508.34"
12/12/2008,"1,477.30","1,542.79","1,478.57","1,540.72"
12/11/2008,"1,547.39","1,568.26","1,501.81","1,507.88"
12/10/2008,"1,558.76","1,584.14","1,542.14","1,565.48"
12/09/2008,"1,547.99","1,602.92","1,538.25","1,547.34"
12/08/2008,"1,539.37","1,583.81","1,536.71","1,571.74"
12/05/2008,"1,429.46","1,510.39","1,404.80","1,509.31"
12/04/2008,"1,465.67","1,500.95","1,426.41","1,445.56"
12/03/2008,"1,414.28","1,493.06","1,414.04","1,492.38"
12/02/2008,"1,424.28","1,450.83","1,399.88","1,449.80"
12/01/2008,"1,501.15","1,535.57","1,398.07","1,398.07"
11/28/2008,"1,519.04","1,535.57","1,512.41","1,535.57"
11/26/2008,"1,443.50","1,532.10","1,441.21","1,532.10"
11/25/2008,"1,489.78","1,486.22","1,430.40","1,464.73"
11/24/2008,"1,408.75","1,480.41","1,384.35","1,472.02"
11/21/2008,"1,339.57","1,384.35","1,295.48","1,384.35"
11/20/2008,"1,372.92","1,414.43","1,314.90","1,316.12"
11/19/2008,"1,477.67","1,493.05","1,386.42","1,386.42"
11/18/2008,"1,489.27","1,498.42","1,429.92","1,483.27"
11/17/2008,"1,495.52","1,526.96","1,481.70","1,482.05"
11/14/2008,"1,558.09","1,587.76","1,513.09","1,516.85"
11/13/2008,"1,496.64","1,596.70","1,428.54","1,596.70"
11/12/2008,"1,553.16","1,562.78","1,499.21","1,499.21"
11/11/2008,"1,597.73","1,612.42","1,563.95","1,580.90"
11/10/2008,"1,681.65","1,680.67","1,603.33","1,616.74"
11/07/2008,"1,628.71","1,654.25","1,615.51","1,647.40"
11/06/2008,"1,659.87","1,676.92","1,603.87","1,608.70"
11/05/2008,"1,759.68","1,764.43","1,679.19","1,681.64"
11/04/2008,"1,762.27","1,785.84","1,739.81","1,780.12"
11/03/2008,"1,720.76","1,738.53","1,713.39","1,726.33"
10/31/2008,"1,686.65","1,742.54","1,673.32","1,720.95"
10/30/2008,"1,697.97","1,712.56","1,658.45","1,698.52"
10/29/2008,"1,645.64","1,705.51","1,622.01","1,657.21"
10/28/2008,"1,548.55","1,649.47","1,504.13","1,649.47"
10/27/2008,"1,528.99","1,574.54","1,503.81","1,505.90"
10/24/2008,"1,493.00","1,584.27","1,493.79","1,552.03"
10/23/2008,"1,619.76","1,645.50","1,533.55","1,603.91"
10/22/2008,"1,672.74","1,678.71","1,587.22","1,615.75"
10/21/2008,"1,741.79","1,768.54","1,695.12","1,696.68"
10/20/2008,"1,736.59","1,770.05","1,698.01","1,770.03"
10/17/2008,"1,677.18","1,782.58","1,670.28","1,711.29"
10/16/2008,"1,639.66","1,717.72","1,565.72","1,717.71"
10/15/2008,"1,753.16","1,761.23","1,628.33","1,628.33"
10/14/2008,"1,894.46","1,896.95","1,752.89","1,779.01"
10/13/2008,"1,734.97","1,844.25","1,715.74","1,844.25"
10/10/2008,"1,584.97","1,690.77","1,542.45","1,649.51"
10/09/2008,"1,769.96","1,787.41","1,634.88","1,645.12"
10/08/2008,"1,709.70","1,806.89","1,706.86","1,740.33"
10/07/2008,"1,879.36","1,886.35","1,754.88","1,754.88"
10/06/2008,"1,894.39","1,905.01","1,777.02","1,862.96"
10/03/2008,"2,002.70","2,046.81","1,947.19","1,947.39"
10/02/2008,"2,059.16","2,056.43","1,975.00","1,976.72"
10/01/2008,"2,076.94","2,083.20","2,046.06","2,069.40"
09/30/2008,"2,034.39","2,094.31","2,015.93","2,091.88"
09/29/2008,"2,138.81","2,152.69","1,983.73","1,983.73"
09/26/2008,"2,134.80","2,187.53","2,136.85","2,183.34"
09/25/2008,"2,172.47","2,210.74","2,167.06","2,186.57"
09/24/2008,"2,163.24","2,179.93","2,147.36","2,155.68"
09/23/2008,"2,187.61","2,209.62","2,151.77","2,153.33"
09/22/2008,"2,261.51","2,266.45","2,178.98","2,178.98"
09/19/2008,"2,311.97","2,318.43","2,239.73","2,273.90"
09/18/2008,"2,136.14","2,201.71","2,070.22","2,199.10"
09/17/2008,"2,173.82","2,183.25","2,098.85","2,098.85"
09/16/2008,"2,142.79","2,214.29","2,145.17","2,207.90"
09/15/2008,"2,196.22","2,244.88","2,179.91","2,179.91"
09/12/2008,"2,241.40","2,268.83","2,228.00","2,261.27"
09/11/2008,"2,198.27","2,259.25","2,191.53","2,258.22"
09/10/2008,"2,235.82","2,247.63","2,209.59","2,228.70"
09/09/2008,"2,268.26","2,285.54","2,209.81","2,209.81"
09/08/2008,"2,300.27","2,303.89","2,236.97","2,269.76"
09/05/2008,"2,240.97","2,264.35","2,216.99","2,255.88"
09/04/2008,"2,315.79","2,317.32","2,259.04","2,259.04"
09/03/2008,"2,347.84","2,357.43","2,320.91","2,333.73"
09/02/2008,"2,403.24","2,413.11","2,338.37","2,349.24"
08/29/2008,"2,391.15","2,393.49","2,360.91","2,367.52"
08/28/2008,"2,390.65","2,412.84","2,388.55","2,411.64"
08/27/2008,"2,362.87","2,395.02","2,358.93","2,382.46"
08/26/2008,"2,364.18","2,377.04","2,345.79","2,361.97"
08/25/2008,"2,398.75","2,399.73","2,362.20","2,365.59"
08/22/2008,"2,394.00","2,417.63","2,390.34","2,414.71"
08/21/2008,"2,370.87","2,387.72","2,360.39","2,380.38"
08/20/2008,"2,394.38","2,408.68","2,372.34","2,389.08"
08/19/2008,"2,399.87","2,410.96","2,376.67","2,384.36"
08/18/2008,"2,455.07","2,456.96","2,404.41","2,416.98"
08/15/2008,"2,466.97","2,473.20","2,441.05","2,452.52"
08/14/2008,"2,414.08","2,461.15","2,414.41","2,453.67"
08/13/2008,"2,423.71","2,443.44","2,404.03","2,428.62"
08/12/2008,"2,433.32","2,447.16","2,421.09","2,430.61"
08/11/2008,"2,408.72","2,461.65","2,402.53","2,439.95"
08/08/2008,"2,354.83","2,416.40","2,352.04","2,414.10"
08/07/2008,"2,360.82","2,386.44","2,351.32","2,355.73"
08/06/2008,"2,349.33","2,385.77","2,333.53","2,378.37"
08/05/2008,"2,310.02","2,349.83","2,303.63","2,349.83"
08/04/2008,"2,307.59","2,309.75","2,280.93","2,285.56"
08/01/2008,"2,331.50","2,328.95","2,286.41","2,310.96"
07/31/2008,"2,311.11","2,353.39","2,309.64","2,325.55"
07/30/2008,"2,328.57","2,342.88","2,299.98","2,329.72"
07/29/2008,"2,274.45","2,320.18","2,274.37","2,319.62"
07/28/2008,"2,307.52","2,317.75","2,258.62","2,264.22"
07/25/2008,"2,297.00","2,312.60","2,282.63","2,310.53"
07/24/2008,"2,326.74","2,329.21","2,278.91","2,280.11"
07/23/2008,"2,307.77","2,350.09","2,300.20","2,325.88"
07/22/2008,"2,257.22","2,303.96","2,252.84","2,303.96"
07/21/2008,"2,290.44","2,300.32","2,270.28","2,279.53"
07/18/2008,"2,289.33","2,293.18","2,269.55","2,282.78"
07/17/2008,"2,296.90","2,320.77","2,274.27","2,312.30"
07/16/2008,"2,218.72","2,284.85","2,205.71","2,284.85"
07/15/2008,"2,194.81","2,249.12","2,167.29","2,215.71"
07/14/2008,"2,263.96","2,266.44","2,207.00","2,212.87"
07/11/2008,"2,229.56","2,265.86","2,203.25","2,239.08"
07/10/2008,"2,237.22","2,267.67","2,223.04","2,257.85"
07/09/2008,"2,289.77","2,296.03","2,234.59","2,234.89"
07/08/2008,"2,242.21","2,294.44","2,233.99","2,294.44"
07/07/2008,"2,258.52","2,276.54","2,214.16","2,243.32"
07/03/2008,"2,257.83","2,262.96","2,227.80","2,245.38"
07/02/2008,"2,313.77","2,317.20","2,251.30","2,251.46"
07/01/2008,"2,270.26","2,306.91","2,255.79","2,304.97"
06/30/2008,"2,311.99","2,325.49","2,292.98","2,292.98"
06/27/2008,"2,315.69","2,329.94","2,290.59","2,315.63"
06/26/2008,"2,364.09","2,366.16","2,321.37","2,321.37"
