Date,Open,High,Low,Close
12/31/1999,"4,056.99","4,082.37","4,032.33","4,069.31"
12/30/1999,"4,079.03","4,090.61","4,026.19","4,036.87"
12/29/1999,"3,990.54","4,041.54","3,987.88","4,041.46"
12/28/1999,"3,977.88","4,022.51","3,943.04","3,972.11"
12/27/1999,"4,001.90","4,001.90","3,902.35","3,975.38"
12/23/1999,"3,966.46","4,001.63","3,958.17","3,969.44"
12/22/1999,"3,935.49","3,948.48","3,878.06","3,937.30"
12/21/1999,"3,798.25","3,911.17","3,785.78","3,911.15"
12/20/1999,"3,782.06","3,801.93","3,747.79","3,783.87"
12/17/1999,"3,792.23","3,796.80","3,742.68","3,753.06"
12/16/1999,"3,669.23","3,715.25","3,666.23","3,715.06"
12/15/1999,"3,546.73","3,621.98","3,503.70","3,621.95"
12/14/1999,"3,669.21","3,669.85","3,571.26","3,658.17"
12/13/1999,"3,624.67","3,668.16","3,597.98","3,658.17"
12/10/1999,"3,633.55","3,636.65","3,560.91","3,620.24"
12/09/1999,"3,643.57","3,647.55","3,514.91","3,594.17"
12/08/1999,"3,588.82","3,625.47","3,579.51","3,586.08"
12/07/1999,"3,573.30","3,589.06","3,532.41","3,586.92"
12/06/1999,"3,531.24","3,570.91","3,507.72","3,546.01"
12/03/1999,"3,507.30","3,553.56","3,507.30","3,520.63"
12/02/1999,"3,371.85","3,452.78","3,371.85","3,452.78"
12/01/1999,"3,341.10","3,375.80","3,321.57","3,353.71"
11/30/1999,"3,424.61","3,424.61","3,326.53","3,336.16"
11/29/1999,"3,458.13","3,468.32","3,421.36","3,421.37"
11/26/1999,"3,455.14","3,469.35","3,444.13","3,447.81"
11/24/1999,"3,351.66","3,420.50","3,328.03","3,420.50"
11/23/1999,"3,408.68","3,411.23","3,320.67","3,392.56"
11/22/1999,"3,399.06","3,400.23","3,357.68","3,392.56"
11/19/1999,"3,351.75","3,373.00","3,335.63","3,369.25"
11/18/1999,"3,301.49","3,347.11","3,288.68","3,269.39"
11/17/1999,"3,308.88","3,324.24","3,268.85","3,269.39"
11/16/1999,"3,242.92","3,293.07","3,235.20","3,295.32"
11/15/1999,"3,230.26","3,236.35","3,214.58","3,219.54"
11/12/1999,"3,220.98","3,222.99","3,124.77","3,221.15"
11/11/1999,"3,186.41","3,201.38","3,169.04","3,155.96"
11/10/1999,"3,126.09","3,186.57","3,122.04","3,137.55"
11/09/1999,"3,172.99","3,174.81","3,099.22","3,125.04"
11/08/1999,"3,072.04","3,148.20","3,068.86","3,143.97"
11/05/1999,"3,100.13","3,118.06","3,081.46","3,102.29"
11/04/1999,"3,067.08","3,077.41","3,030.31","3,055.95"
11/03/1999,"3,021.53","3,040.94","3,011.94","3,028.51"
11/02/1999,"2,984.43","3,014.84","2,971.68","2,981.63"
11/01/1999,"2,970.93","2,997.90","2,967.63","2,967.65"
10/29/1999,"2,919.37","2,978.63","2,919.37","2,966.43"
10/28/1999,"2,832.81","2,875.48","2,830.08","2,875.22"
10/27/1999,"2,811.94","2,812.50","2,768.87","2,802.52"
10/26/1999,"2,851.99","2,859.92","2,811.20","2,811.47"
10/25/1999,"2,813.29","2,832.66","2,793.54","2,815.95"
10/22/1999,"2,827.23","2,843.60","2,807.54","2,816.52"
10/21/1999,"2,727.74","2,805.07","2,724.74","2,801.95"
10/20/1999,"2,745.62","2,788.13","2,728.00","2,788.13"
10/19/1999,"2,725.57","2,729.30","2,674.90","2,688.18"
10/18/1999,"2,726.30","2,730.49","2,632.01","2,689.15"
10/15/1999,"2,748.10","2,763.04","2,704.28","2,731.83"
10/14/1999,"2,816.02","2,821.69","2,766.46","2,806.84"
10/13/1999,"2,834.94","2,864.22","2,787.86","2,801.27"
10/12/1999,"2,921.41","2,923.32","2,869.44","2,872.43"
10/11/1999,"2,890.73","2,920.73","2,890.54","2,915.95"
10/08/1999,"2,861.72","2,886.59","2,825.86","2,886.57"
10/07/1999,"2,874.75","2,886.20","2,847.18","2,860.70"
10/06/1999,"2,822.60","2,857.43","2,822.60","2,857.21"
