Date,Open,High,Low,Close
12/31/2007,"2,660.41","2,668.61","2,646.09","2,652.28"
12/28/2007,"2,689.94","2,697.77","2,661.79","2,674.46"
12/27/2007,"2,715.58","2,717.12","2,675.89","2,676.79"
12/26/2007,"2,701.20","2,727.55","2,698.48","2,724.41"
12/24/2007,"2,694.08","2,715.77","2,694.35","2,713.50"
12/21/2007,"2,677.40","2,691.99","2,671.59","2,691.99"
12/20/2007,"2,628.92","2,640.88","2,605.21","2,640.86"
12/19/2007,"2,594.52","2,609.73","2,583.32","2,601.01"
12/18/2007,"2,594.58","2,604.38","2,553.99","2,596.03"
12/17/2007,"2,623.20","2,626.37","2,574.46","2,574.46"
12/14/2007,"2,646.34","2,671.88","2,634.75","2,635.74"
12/13/2007,"2,653.26","2,670.33","2,641.57","2,668.49"
12/12/2007,"2,703.21","2,712.59","2,638.82","2,671.14"
12/11/2007,"2,724.05","2,734.82","2,650.22","2,652.35"
12/10/2007,"2,711.33","2,727.84","2,706.59","2,718.95"
12/07/2007,"2,711.21","2,711.96","2,695.96","2,706.16"
12/06/2007,"2,665.90","2,709.10","2,664.71","2,709.03"
12/05/2007,"2,649.37","2,671.72","2,647.41","2,666.36"
12/04/2007,"2,618.04","2,636.01","2,613.83","2,619.83"
12/03/2007,"2,657.68","2,667.82","2,636.96","2,637.13"
11/30/2007,"2,694.93","2,696.24","2,642.25","2,660.96"
11/29/2007,"2,652.49","2,675.21","2,648.49","2,668.13"
11/28/2007,"2,611.07","2,667.93","2,606.86","2,662.91"
11/27/2007,"2,559.30","2,585.93","2,546.37","2,580.80"
11/26/2007,"2,598.12","2,613.69","2,539.81","2,540.99"
11/23/2007,"2,578.97","2,601.55","2,567.58","2,596.60"
11/21/2007,"2,567.14","2,597.17","2,542.70","2,562.15"
11/20/2007,"2,603.72","2,633.82","2,554.32","2,596.81"
11/19/2007,"2,623.61","2,628.15","2,583.26","2,593.38"
11/16/2007,"2,634.39","2,640.03","2,596.59","2,637.24"
11/15/2007,"2,634.53","2,652.65","2,601.39","2,618.51"
11/14/2007,"2,699.33","2,698.35","2,636.32","2,644.32"
11/13/2007,"2,612.24","2,673.65","2,613.37","2,673.65"
11/12/2007,"2,618.52","2,643.00","2,583.00","2,584.13"
11/09/2007,"2,646.27","2,668.79","2,624.43","2,627.94"
11/08/2007,"2,746.77","2,753.05","2,648.03","2,696.00"
11/07/2007,"2,799.19","2,810.19","2,748.31","2,748.76"
11/06/2007,"2,808.02","2,825.47","2,780.22","2,825.18"
11/05/2007,"2,781.66","2,807.51","2,771.91","2,795.18"
11/02/2007,"2,814.10","2,817.03","2,773.82","2,810.38"
11/01/2007,"2,833.01","2,835.63","2,793.17","2,794.83"
10/31/2007,"2,826.60","2,861.51","2,815.67","2,859.12"
10/30/2007,"2,807.22","2,828.82","2,803.67","2,816.71"
10/29/2007,"2,813.64","2,825.37","2,805.25","2,817.44"
10/26/2007,"2,806.87","2,810.31","2,776.53","2,804.19"
10/25/2007,"2,775.89","2,787.29","2,733.08","2,750.86"
10/24/2007,"2,774.72","2,781.96","2,720.30","2,774.76"
10/23/2007,"2,778.55","2,799.26","2,758.53","2,799.26"
