Date,Open,High,Low,Close
12/30/2011,"2,610.23","2,616.46","2,604.60","2,605.15"
12/29/2011,"2,596.33","2,614.87","2,593.04","2,613.74"
12/28/2011,"2,626.19","2,626.34","2,586.85","2,589.98"
12/27/2011,"2,613.51","2,633.34","2,610.77","2,625.20"
12/23/2011,"2,607.43","2,618.84","2,599.89","2,618.64"
12/22/2011,"2,584.33","2,601.99","2,581.92","2,599.45"
12/21/2011,"2,589.77","2,590.61","2,544.66","2,577.97"
12/20/2011,"2,567.25","2,604.52","2,564.03","2,603.73"
12/19/2011,"2,564.07","2,570.65","2,518.01","2,523.14"
12/16/2011,"2,554.62","2,585.42","2,548.00","2,555.33"
12/15/2011,"2,565.93","2,565.94","2,536.58","2,541.01"
12/14/2011,"2,566.21","2,568.44","2,525.88","2,539.31"
12/13/2011,"2,629.67","2,639.74","2,568.44","2,579.27"
12/12/2011,"2,617.32","2,617.32","2,591.42","2,612.26"
12/09/2011,"2,603.18","2,653.46","2,603.18","2,646.85"
12/08/2011,"2,633.30","2,645.92","2,592.55","2,596.38"
12/07/2011,"2,638.61","2,660.24","2,612.80","2,649.21"
12/06/2011,"2,655.02","2,663.63","2,639.18","2,649.56"
12/05/2011,"2,666.47","2,674.53","2,641.59","2,655.76"
12/02/2011,"2,650.80","2,659.23","2,625.07","2,626.93"
12/01/2011,"2,615.67","2,636.08","2,611.48","2,626.20"
11/30/2011,"2,586.39","2,620.34","2,582.49","2,620.34"
11/29/2011,"2,529.11","2,542.46","2,508.27","2,515.51"
11/28/2011,"2,509.63","2,531.32","2,507.72","2,527.34"
11/25/2011,"2,453.03","2,477.03","2,441.48","2,441.51"
11/23/2011,"2,501.18","2,503.38","2,460.08","2,460.08"
11/22/2011,"2,517.64","2,534.40","2,499.19","2,521.28"
11/21/2011,"2,535.34","2,539.87","2,500.89","2,523.14"
11/18/2011,"2,595.02","2,595.84","2,567.15","2,572.50"
11/17/2011,"2,637.37","2,637.48","2,576.22","2,587.99"
11/16/2011,"2,661.09","2,688.86","2,637.91","2,639.61"
11/15/2011,"2,647.91","2,695.87","2,644.00","2,686.20"
11/14/2011,"2,671.11","2,682.13","2,647.48","2,657.22"
11/11/2011,"2,653.53","2,684.67","2,649.85","2,678.75"
11/10/2011,"2,652.01","2,652.40","2,601.79","2,625.15"
11/09/2011,"2,662.56","2,672.34","2,617.93","2,621.65"
11/08/2011,"2,712.08","2,730.39","2,680.93","2,727.49"
11/07/2011,"2,683.38","2,697.02","2,649.06","2,695.25"
11/04/2011,"2,678.16","2,693.67","2,655.12","2,686.15"
11/03/2011,"2,666.21","2,699.84","2,628.22","2,697.97"
11/02/2011,"2,637.56","2,648.46","2,613.74","2,639.98"
11/01/2011,"2,607.31","2,638.60","2,597.16","2,606.96"
10/31/2011,"2,705.89","2,716.70","2,684.13","2,684.41"
10/28/2011,"2,724.03","2,742.27","2,723.03","2,737.15"
10/27/2011,"2,720.59","2,753.37","2,694.27","2,738.63"
10/26/2011,"2,660.42","2,666.29","2,598.74","2,650.67"
10/25/2011,"2,685.86","2,685.88","2,633.94","2,638.42"
10/24/2011,"2,644.83","2,703.07","2,643.55","2,699.44"
10/21/2011,"2,630.30","2,646.92","2,611.11","2,637.46"
10/20/2011,"2,605.42","2,606.39","2,557.17","2,598.62"
10/19/2011,"2,642.89","2,651.88","2,597.77","2,604.04"
10/18/2011,"2,614.05","2,667.57","2,586.31","2,657.43"
10/17/2011,"2,653.32","2,658.25","2,606.91","2,614.92"
10/14/2011,"2,655.23","2,667.85","2,636.00","2,667.85"
10/13/2011,"2,595.05","2,625.22","2,588.71","2,620.24"
10/12/2011,"2,606.61","2,629.49","2,602.31","2,604.73"
10/11/2011,"2,554.70","2,587.28","2,551.94","2,583.03"
10/10/2011,"2,522.72","2,566.05","2,519.78","2,566.05"
10/07/2011,"2,509.61","2,512.14","2,468.60","2,479.35"
10/06/2011,"2,459.05","2,507.44","2,446.72","2,506.82"
10/05/2011,"2,398.37","2,466.50","2,380.96","2,460.51"
10/04/2011,"2,312.68","2,406.67","2,298.89","2,404.82"
10/03/2011,"2,401.19","2,430.88","2,335.23","2,335.83"
09/30/2011,"2,444.77","2,468.98","2,415.07","2,415.40"
09/29/2011,"2,535.52","2,538.97","2,433.58","2,480.76"
09/28/2011,"2,557.86","2,569.79","2,491.07","2,491.58"
09/27/2011,"2,560.78","2,590.94","2,532.65","2,546.83"
09/26/2011,"2,496.98","2,518.91","2,446.12","2,516.69"
09/23/2011,"2,438.63","2,490.72","2,438.28","2,483.23"
09/22/2011,"2,466.06","2,494.31","2,420.23","2,455.67"
09/21/2011,"2,601.06","2,613.29","2,537.46","2,538.19"
09/20/2011,"2,623.89","2,643.37","2,589.52","2,590.24"
09/19/2011,"2,584.35","2,627.34","2,564.46","2,612.83"
09/16/2011,"2,607.12","2,627.28","2,600.96","2,622.31"
09/15/2011,"2,595.45","2,608.95","2,569.78","2,607.07"
09/14/2011,"2,548.45","2,600.78","2,519.80","2,572.55"
09/13/2011,"2,502.59","2,537.40","2,494.07","2,532.15"
09/12/2011,"2,442.86","2,495.36","2,434.62","2,495.09"
09/09/2011,"2,508.12","2,518.40","2,452.93","2,467.99"
09/08/2011,"2,533.81","2,568.45","2,520.80","2,529.14"
09/07/2011,"2,511.50","2,548.94","2,507.52","2,548.94"
09/06/2011,"2,417.61","2,477.77","2,414.26","2,473.83"
09/02/2011,"2,497.28","2,512.78","2,469.35","2,480.33"
09/01/2011,"2,583.34","2,604.50","2,543.56","2,546.04"
08/31/2011,"2,589.75","2,611.58","2,557.74","2,579.46"
08/30/2011,"2,547.07","2,589.53","2,534.68","2,576.11"
08/29/2011,"2,510.99","2,562.58","2,510.13","2,562.11"
08/26/2011,"2,408.79","2,486.04","2,385.27","2,479.85"
08/25/2011,"2,470.96","2,482.90","2,415.24","2,419.63"
08/24/2011,"2,437.48","2,470.80","2,420.48","2,467.69"
08/23/2011,"2,360.95","2,446.06","2,349.08","2,446.06"
08/22/2011,"2,396.88","2,397.34","2,337.28","2,345.38"
08/19/2011,"2,353.32","2,415.18","2,338.66","2,341.84"
08/18/2011,"2,436.38","2,439.40","2,362.97","2,380.43"
08/17/2011,"2,527.79","2,549.11","2,488.09","2,511.48"
