Date,Open,High,Low,Close
12/31/1996,"1,289.24","1,291.76","1,285.66","1,291.03"
12/30/1996,"1,295.18","1,296.78","1,287.75","1,287.75"
12/27/1996,"1,296.18","1,296.78","1,291.21","1,291.38"
12/26/1996,"1,289.74","1,294.57","1,289.37","1,294.57"
12/24/1996,"1,280.56","1,287.63","1,278.01","1,287.63"
12/23/1996,"1,290.68","1,290.68","1,278.54","1,279.52"
12/20/1996,"1,303.03","1,304.18","1,287.04","1,288.56"
12/19/1996,"1,292.83","1,296.70","1,287.39","1,295.86"
12/18/1996,"1,274.51","1,285.38","1,273.94","1,285.38"
12/17/1996,"1,255.28","1,266.57","1,251.42","1,266.32"
12/16/1996,"1,289.72","1,291.98","1,259.47","1,260.98"
12/13/1996,"1,291.40","1,294.52","1,281.85","1,284.91"
12/12/1996,"1,320.55","1,323.76","1,298.30","1,298.33"
12/11/1996,"1,294.65","1,310.17","1,291.51","1,309.12"
12/10/1996,"1,325.15","1,328.45","1,312.55","1,312.55"
12/09/1996,"1,296.18","1,316.28","1,296.18","1,316.27"
12/06/1996,"1,275.90","1,293.87","1,259.19","1,287.68"
12/05/1996,"1,299.55","1,303.15","1,296.96","1,300.12"
12/04/1996,"1,300.92","1,303.07","1,288.69","1,297.02"
12/03/1996,"1,303.68","1,313.23","1,299.48","1,300.37"
12/02/1996,"1,294.78","1,299.82","1,287.03","1,299.82"
11/29/1996,"1,287.97","1,293.74","1,287.97","1,292.61"
11/27/1996,"1,281.98","1,287.32","1,279.26","1,287.32"
11/26/1996,"1,281.70","1,283.72","1,271.76","1,281.20"
11/25/1996,"1,275.41","1,281.01","1,272.75","1,280.37"
11/22/1996,"1,262.86","1,274.36","1,262.86","1,274.36"
11/21/1996,"1,267.75","1,268.10","1,256.34","1,258.08"
11/20/1996,"1,264.77","1,271.94","1,261.76","1,264.94"
11/19/1996,"1,253.86","1,262.62","1,253.10","1,262.62"
11/18/1996,"1,263.08","1,263.08","1,250.39","1,254.57"
11/15/1996,"1,273.06","1,274.22","1,257.55","1,261.81"
11/14/1996,"1,260.95","1,270.82","1,258.86","1,270.36"
11/13/1996,"1,259.73","1,261.75","1,254.55","1,260.72"
11/12/1996,"1,267.38","1,268.15","1,255.70","1,256.53"
11/11/1996,"1,258.24","1,262.68","1,256.59","1,262.67"
11/08/1996,"1,254.32","1,257.51","1,248.74","1,257.51"
11/07/1996,"1,245.65","1,256.51","1,243.83","1,254.14"
11/06/1996,"1,230.80","1,245.50","1,229.26","1,245.49"
