Date,Open,High,Low,Close
12/31/2001,"1,984.31","1,989.17","1,950.40","1,950.40"
12/28/2001,"1,985.71","2,002.72","1,982.37","1,987.26"
12/27/2001,"1,967.32","1,982.73","1,962.12","1,976.42"
12/26/2001,"1,948.77","1,983.84","1,948.77","1,960.70"
12/24/2001,"1,946.84","1,953.90","1,942.07","1,944.48"
12/21/2001,"1,941.55","1,954.47","1,931.87","1,945.83"
12/20/2001,"1,969.00","1,972.32","1,918.50","1,918.54"
12/19/2001,"1,981.65","2,007.76","1,971.07","1,982.89"
12/18/2001,"1,998.36","2,010.91","1,989.81","2,004.76"
12/17/2001,"1,950.94","1,993.92","1,950.90","1,987.45"
12/14/2001,"1,945.18","1,965.74","1,934.60","1,953.17"
12/13/2001,"1,979.84","1,985.79","1,945.29","1,946.51"
12/12/2001,"2,007.48","2,022.76","1,975.65","2,011.38"
12/11/2001,"2,009.93","2,032.63","1,995.09","2,001.93"
12/10/2001,"2,007.67","2,036.54","1,989.68","1,992.12"
12/07/2001,"2,043.68","2,046.99","2,002.34","2,021.26"
12/06/2001,"2,045.22","2,065.69","2,037.64","2,054.27"
12/05/2001,"1,980.30","2,056.81","1,980.30","2,046.84"
12/04/2001,"1,917.66","1,963.22","1,913.92","1,963.10"
12/03/2001,"1,915.13","1,925.35","1,898.98","1,904.90"
11/30/2001,"1,929.29","1,941.94","1,916.73","1,930.58"
11/29/2001,"1,898.63","1,933.46","1,889.29","1,933.26"
11/28/2001,"1,921.60","1,941.79","1,887.97","1,887.97"
11/27/2001,"1,931.59","1,965.09","1,902.89","1,935.97"
11/26/2001,"1,914.53","1,941.31","1,906.89","1,941.23"
11/23/2001,"1,878.91","1,905.58","1,873.64","1,903.20"
11/21/2001,"1,873.60","1,884.49","1,853.67","1,875.05"
11/20/2001,"1,926.47","1,930.21","1,877.79","1,880.51"
11/19/2001,"1,912.48","1,934.70","1,905.36","1,934.42"
11/16/2001,"1,903.48","1,908.21","1,882.53","1,898.58"
11/15/2001,"1,891.36","1,922.12","1,882.84","1,900.57"
11/14/2001,"1,910.45","1,922.45","1,875.27","1,903.19"
11/13/2001,"1,871.47","1,893.92","1,867.27","1,892.11"
11/12/2001,"1,826.25","1,848.00","1,782.48","1,840.13"
11/09/2001,"1,824.73","1,838.38","1,809.29","1,828.48"
11/08/2001,"1,855.68","1,888.39","1,816.56","1,827.77"
11/07/2001,"1,821.04","1,868.31","1,820.28","1,837.53"
11/06/2001,"1,786.92","1,835.49","1,777.91","1,835.08"
11/05/2001,"1,768.29","1,801.55","1,768.29","1,793.65"
11/02/2001,"1,741.37","1,759.65","1,726.61","1,745.73"
11/01/2001,"1,705.52","1,746.65","1,683.99","1,746.30"
10/31/2001,"1,690.12","1,721.69","1,677.71","1,690.20"
10/30/2001,"1,682.30","1,686.68","1,646.30","1,667.41"
10/29/2001,"1,763.42","1,767.97","1,699.40","1,699.52"
10/26/2001,"1,763.78","1,792.87","1,763.00","1,768.96"
10/25/2001,"1,708.49","1,775.51","1,683.61","1,775.47"
10/24/2001,"1,707.52","1,736.17","1,697.69","1,731.54"
10/23/2001,"1,720.54","1,739.47","1,695.22","1,704.44"
10/22/2001,"1,666.08","1,708.09","1,660.22","1,708.08"
10/19/2001,"1,644.49","1,675.20","1,628.24","1,671.31"
10/18/2001,"1,648.69","1,668.00","1,634.72","1,652.72"
10/17/2001,"1,752.94","1,754.01","1,646.34","1,646.34"
10/16/2001,"1,704.75","1,722.85","1,690.54","1,722.07"
10/15/2001,"1,684.04","1,698.24","1,663.78","1,696.31"
10/12/2001,"1,690.21","1,707.42","1,651.23","1,703.40"
10/11/2001,"1,649.55","1,701.48","1,649.55","1,701.47"
10/10/2001,"1,563.96","1,626.99","1,558.81","1,626.26"
10/09/2001,"1,604.11","1,607.20","1,565.97","1,570.19"
10/08/2001,"1,582.93","1,621.11","1,574.65","1,605.95"
10/05/2001,"1,586.40","1,608.76","1,548.81","1,605.30"
10/04/2001,"1,602.60","1,641.56","1,581.08","1,597.31"
10/03/2001,"1,479.27","1,595.48","1,473.22","1,580.81"
10/02/2001,"1,479.01","1,504.24","1,473.13","1,492.33"
10/01/2001,"1,491.45","1,491.45","1,458.41","1,480.46"
09/28/2001,"1,472.56","1,526.38","1,466.78","1,498.80"
09/27/2001,"1,456.80","1,465.70","1,418.15","1,460.71"
09/26/2001,"1,514.76","1,516.12","1,458.34","1,464.04"
09/25/2001,"1,505.52","1,528.33","1,480.69","1,501.64"
09/24/2001,"1,459.47","1,507.51","1,459.47","1,499.40"
09/21/2001,"1,395.79","1,454.04","1,387.06","1,423.19"
09/20/2001,"1,494.94","1,513.24","1,467.10","1,470.93"
09/19/2001,"1,560.52","1,568.22","1,451.31","1,527.80"
09/18/2001,"1,591.77","1,605.06","1,548.85","1,555.08"
09/17/2001,"1,613.83","1,629.10","1,579.28","1,579.55"
09/10/2001,"1,673.78","1,702.12","1,669.94","1,695.38"
09/07/2001,"1,694.02","1,724.57","1,676.42","1,687.70"
09/06/2001,"1,736.20","1,753.83","1,702.92","1,705.64"
09/05/2001,"1,771.75","1,782.50","1,715.86","1,759.01"
09/04/2001,"1,802.29","1,836.19","1,770.76","1,770.78"
08/31/2001,"1,784.26","1,817.72","1,782.10","1,805.43"
08/30/2001,"1,817.19","1,833.29","1,777.11","1,791.68"
08/29/2001,"1,875.44","1,879.76","1,833.65","1,843.17"
08/28/2001,"1,912.67","1,916.28","1,864.72","1,864.98"
08/27/2001,"1,912.70","1,933.94","1,897.63","1,912.41"
08/24/2001,"1,863.32","1,916.83","1,857.73","1,916.80"
08/23/2001,"1,857.52","1,883.48","1,842.51","1,842.97"
08/22/2001,"1,851.75","1,860.02","1,817.70","1,860.01"
08/21/2001,"1,883.44","1,893.39","1,831.28","1,831.30"
08/20/2001,"1,866.29","1,881.62","1,854.96","1,881.35"
08/17/2001,"1,895.42","1,903.73","1,862.76","1,867.01"
08/16/2001,"1,899.90","1,930.46","1,879.07","1,930.32"
08/15/2001,"1,964.20","1,975.18","1,918.74","1,918.89"
08/14/2001,"1,990.83","1,998.59","1,961.53","1,964.53"
08/13/2001,"1,963.04","1,986.33","1,951.46","1,982.25"
08/10/2001,"1,957.34","1,967.03","1,915.99","1,956.47"
08/09/2001,"1,962.48","1,971.61","1,941.24","1,963.32"
08/08/2001,"2,015.75","2,038.64","1,958.67","1,966.36"
08/07/2001,"2,026.84","2,043.48","2,013.75","2,027.79"
08/06/2001,"2,047.86","2,053.60","2,032.51","2,034.26"
08/03/2001,"2,079.15","2,079.15","2,047.62","2,066.33"
08/02/2001,"2,092.52","2,102.53","2,061.75","2,087.38"
08/01/2001,"2,051.56","2,078.36","2,045.13","2,068.38"
07/31/2001,"2,023.97","2,057.10","2,014.06","2,027.13"
