Date,Open,High,Low,Close
12/29/2000,"2,552.68","2,577.02","2,456.54","2,470.52"
12/28/2000,"2,517.90","2,571.52","2,514.56","2,557.76"
12/27/2000,"2,471.33","2,539.52","2,450.22","2,539.35"
12/26/2000,"2,518.29","2,548.75","2,436.19","2,493.52"
12/22/2000,"2,397.67","2,517.93","2,397.67","2,517.02"
12/21/2000,"2,310.21","2,423.71","2,288.16","2,340.12"
12/20/2000,"2,410.96","2,432.83","2,312.51","2,332.78"
12/19/2000,"2,617.06","2,696.61","2,509.76","2,511.71"
12/18/2000,"2,698.72","2,726.20","2,597.47","2,624.52"
12/15/2000,"2,688.66","2,697.93","2,596.03","2,653.27"
12/14/2000,"2,820.48","2,847.37","2,727.26","2,728.51"
12/13/2000,"2,996.57","3,001.72","2,814.13","2,822.77"
12/12/2000,"2,994.06","3,002.53","2,930.99","2,931.77"
12/11/2000,"2,936.60","3,028.75","2,901.48","3,015.10"
12/08/2000,"2,857.93","2,929.95","2,844.93","2,917.43"
12/07/2000,"2,748.29","2,794.53","2,707.96","2,752.66"
12/06/2000,"2,878.87","2,964.20","2,781.24","2,796.50"
12/05/2000,"2,702.72","2,889.80","2,694.41","2,889.80"
12/04/2000,"2,662.56","2,671.18","2,567.18","2,615.75"
12/01/2000,"2,644.09","2,749.06","2,604.27","2,645.29"
11/30/2000,"2,599.04","2,641.75","2,523.04","2,597.93"
11/29/2000,"2,748.18","2,770.18","2,642.89","2,706.93"
11/28/2000,"2,873.73","2,891.40","2,734.46","2,734.98"
11/27/2000,"2,979.93","2,998.75","2,874.71","2,880.49"
11/24/2000,"2,823.48","2,904.46","2,820.91","2,904.38"
11/22/2000,"2,828.14","2,872.64","2,754.14","2,755.34"
11/21/2000,"2,892.03","2,921.80","2,845.17","2,871.45"
11/20/2000,"2,943.11","2,949.50","2,860.49","2,875.64"
11/17/2000,"3,044.45","3,090.97","2,967.17","3,027.19"
11/16/2000,"3,121.80","3,175.63","3,031.76","3,031.88"
11/15/2000,"3,137.61","3,208.95","3,104.57","3,165.49"
11/14/2000,"3,069.81","3,145.30","3,059.88","3,138.27"
11/13/2000,"2,956.09","3,063.31","2,859.39","2,966.72"
11/10/2000,"3,122.11","3,141.35","3,028.92","3,028.99"
11/09/2000,"3,174.90","3,230.00","3,087.06","3,200.35"
11/08/2000,"3,426.29","3,429.12","3,231.28","3,231.70"
11/07/2000,"3,399.28","3,435.13","3,360.26","3,415.79"
11/06/2000,"3,469.35","3,480.01","3,412.98","3,416.21"
11/03/2000,"3,447.32","3,468.59","3,401.77","3,451.58"
11/02/2000,"3,387.28","3,433.16","3,370.02","3,429.02"
11/01/2000,"3,316.51","3,396.72","3,289.46","3,333.39"
10/31/2000,"3,223.44","3,379.08","3,223.44","3,369.63"
10/30/2000,"3,243.88","3,279.72","3,149.24","3,191.40"
10/27/2000,"3,320.69","3,362.26","3,231.63","3,278.36"
10/26/2000,"3,245.40","3,286.29","3,081.36","3,272.18"
10/25/2000,"3,347.24","3,376.33","3,210.74","3,229.57"
10/24/2000,"3,495.45","3,526.71","3,401.05","3,419.79"
10/23/2000,"3,483.38","3,523.69","3,432.44","3,468.69"
10/20/2000,"3,402.96","3,535.11","3,401.88","3,483.14"
10/19/2000,"3,330.25","3,423.45","3,314.89","3,418.60"
10/18/2000,"3,106.95","3,257.81","3,026.11","3,171.56"
10/17/2000,"3,335.40","3,348.61","3,173.68","3,213.96"
10/16/2000,"3,315.48","3,339.85","3,262.37","3,290.28"
10/13/2000,"3,054.55","3,316.97","3,054.55","3,316.77"
10/12/2000,"3,241.26","3,249.11","3,071.25","3,074.68"
10/11/2000,"3,152.33","3,258.24","3,103.53","3,168.49"
10/10/2000,"3,326.89","3,383.40","3,229.01","3,240.54"
10/09/2000,"3,352.15","3,376.92","3,233.19","3,355.56"
10/06/2000,"3,477.70","3,505.81","3,314.91","3,361.01"
10/05/2000,"3,499.96","3,549.01","3,459.58","3,472.10"
10/04/2000,"3,440.60","3,532.43","3,382.53","3,523.10"
10/03/2000,"3,624.93","3,639.29","3,454.65","3,455.83"
10/02/2000,"3,714.48","3,714.48","3,559.84","3,568.90"
09/29/2000,"3,749.27","3,751.33","3,670.31","3,672.82"
09/28/2000,"3,638.94","3,778.38","3,626.55","3,778.32"
09/27/2000,"3,740.62","3,750.61","3,622.66","3,656.30"
09/26/2000,"3,762.65","3,795.79","3,677.73","3,689.10"
09/25/2000,"3,852.53","3,868.11","3,737.50","3,741.22"
09/22/2000,"3,616.16","3,803.76","3,614.66","3,803.76"
09/21/2000,"3,864.60","3,892.40","3,813.12","3,828.87"
09/20/2000,"3,863.08","3,913.87","3,795.08","3,897.44"
09/19/2000,"3,766.04","3,865.85","3,740.65","3,865.64"
09/18/2000,"3,838.63","3,862.32","3,702.54","3,726.52"
09/15/2000,"3,905.09","3,905.09","3,806.88","3,835.23"
09/14/2000,"3,963.10","3,984.33","3,897.18","3,913.86"
09/13/2000,"3,794.92","3,895.81","3,794.29","3,893.89"
09/12/2000,"3,925.42","3,958.36","3,834.34","3,849.51"
09/11/2000,"3,961.16","4,008.46","3,880.69","3,896.35"
09/08/2000,"4,081.96","4,081.96","3,977.47","3,978.41"
09/07/2000,"4,047.02","4,105.54","4,035.12","4,098.35"
09/06/2000,"4,136.84","4,136.84","4,013.34","4,013.34"
09/05/2000,"4,205.94","4,206.51","4,143.18","4,143.18"
09/01/2000,"4,252.15","4,259.87","4,192.89","4,234.33"
08/31/2000,"4,127.19","4,208.73","4,127.19","4,206.35"
08/30/2000,"4,076.50","4,115.99","4,065.82","4,103.81"
08/29/2000,"4,074.21","4,093.88","4,056.26","4,082.17"
08/28/2000,"4,049.18","4,097.33","4,048.01","4,070.59"
08/25/2000,"4,049.84","4,083.12","4,025.59","4,042.68"
08/24/2000,"4,020.99","4,055.44","4,004.77","4,053.28"
08/23/2000,"3,935.51","4,011.76","3,902.11","4,011.01"
08/22/2000,"3,970.16","4,011.15","3,957.85","3,958.21"
08/21/2000,"3,966.23","3,985.62","3,917.94","3,953.15"
08/18/2000,"3,958.70","3,980.26","3,925.95","3,930.34"
08/17/2000,"3,858.88","3,947.05","3,857.75","3,940.87"
08/16/2000,"3,878.58","3,914.84","3,844.17","3,861.20"
08/15/2000,"3,846.83","3,888.92","3,831.96","3,851.66"
08/14/2000,"3,804.69","3,850.27","3,767.37","3,849.69"
08/11/2000,"3,741.62","3,789.98","3,686.86","3,789.47"
08/10/2000,"3,843.58","3,847.29","3,759.99","3,759.99"
08/09/2000,"3,915.26","3,936.46","3,849.77","3,853.50"
08/08/2000,"3,850.87","3,893.05","3,839.58","3,848.55"
08/07/2000,"3,819.38","3,870.26","3,795.61","3,862.99"
08/04/2000,"3,812.31","3,846.98","3,751.22","3,787.36"
08/03/2000,"3,554.68","3,761.07","3,521.14","3,759.88"
08/02/2000,"3,684.12","3,753.95","3,651.81","3,658.46"
08/01/2000,"3,760.95","3,766.92","3,682.45","3,685.50"
07/31/2000,"3,692.43","3,767.89","3,615.79","3,766.99"
07/28/2000,"3,855.10","3,867.80","3,642.28","3,663.00"
07/27/2000,"3,938.14","3,954.96","3,841.62","3,842.23"
07/26/2000,"3,998.03","4,002.70","3,906.55","3,987.72"
07/25/2000,"4,015.41","4,034.80","3,955.36","4,029.57"
07/24/2000,"4,109.65","4,125.80","3,976.51","3,981.57"
07/21/2000,"4,154.00","4,163.34","4,093.76","4,094.45"
07/20/2000,"4,106.63","4,184.56","4,106.63","4,184.56"
07/19/2000,"4,154.37","4,159.39","4,047.43","4,055.63"
07/18/2000,"4,233.49","4,237.85","4,161.89","4,177.17"
07/17/2000,"4,243.55","4,289.06","4,215.86","4,274.67"
07/14/2000,"4,221.80","4,252.22","4,174.60","4,246.18"
07/13/2000,"4,128.81","4,193.24","4,111.16","4,174.86"
07/12/2000,"4,024.59","4,103.65","4,001.73","4,099.59"
07/11/2000,"3,970.42","4,029.30","3,936.75","3,956.42"
07/10/2000,"3,993.62","4,028.54","3,976.20","3,980.29"
07/07/2000,"3,978.38","4,054.05","3,960.81","4,023.20"
07/06/2000,"3,872.91","3,961.10","3,820.34","3,960.57"
07/05/2000,"3,949.76","3,950.19","3,859.20","3,863.10"
07/03/2000,"3,950.59","3,995.85","3,942.93","3,991.93"
06/30/2000,"3,889.51","3,967.49","3,889.33","3,966.11"
06/29/2000,"3,900.29","3,929.10","3,838.85","3,877.23"
06/28/2000,"3,877.77","3,974.48","3,872.17","3,940.34"
06/27/2000,"3,904.40","3,945.75","3,858.95","3,879.76"
06/26/2000,"3,884.65","3,935.12","3,852.41","3,912.12"
06/23/2000,"3,950.05","3,957.68","3,830.23","3,845.34"
06/22/2000,"4,073.73","4,073.73","3,936.84","3,936.84"
06/21/2000,"3,965.37","4,073.16","3,961.30","4,064.01"
06/20/2000,"4,003.09","4,050.58","3,982.23","4,013.36"
06/19/2000,"3,818.65","3,990.79","3,818.65","3,989.83"
06/16/2000,"3,877.07","3,883.15","3,822.34","3,860.56"
06/15/2000,"3,802.19","3,849.94","3,763.74","3,845.74"
06/14/2000,"3,875.04","3,883.34","3,797.00","3,797.41"
06/13/2000,"3,743.91","3,851.43","3,695.35","3,851.06"
06/12/2000,"3,892.05","3,892.05","3,767.88","3,767.91"
06/09/2000,"3,892.75","3,893.67","3,847.71","3,874.84"
06/08/2000,"3,886.04","3,890.02","3,797.41","3,825.56"
06/07/2000,"3,766.55","3,839.37","3,725.87","3,839.26"
06/06/2000,"3,825.98","3,884.01","3,749.18","3,756.37"
06/05/2000,"3,773.24","3,875.66","3,765.60","3,821.76"
06/02/2000,"3,728.95","3,814.50","3,728.95","3,813.38"
06/01/2000,"3,471.95","3,583.27","3,459.85","3,582.50"
05/31/2000,"3,428.25","3,501.51","3,399.62","3,400.91"
05/30/2000,"3,286.54","3,460.24","3,286.54","3,459.48"
05/26/2000,"3,215.28","3,256.63","3,150.78","3,205.11"
05/25/2000,"3,308.51","3,365.84","3,194.59","3,205.35"
05/24/2000,"3,155.14","3,276.19","3,042.66","3,270.61"
05/23/2000,"3,346.66","3,389.60","3,163.97","3,164.55"
05/22/2000,"3,390.95","3,390.95","3,172.65","3,364.21"
05/19/2000,"3,480.63","3,506.18","3,381.73","3,390.40"
05/18/2000,"3,660.24","3,663.84","3,538.71","3,538.71"
05/17/2000,"3,649.54","3,690.82","3,616.27","3,644.96"
05/16/2000,"3,674.89","3,729.12","3,626.99","3,717.57"
05/15/2000,"3,533.21","3,607.77","3,445.13","3,607.65"
05/12/2000,"3,546.24","3,619.69","3,523.20","3,529.06"
05/11/2000,"3,450.06","3,502.53","3,389.87","3,499.58"
05/10/2000,"3,525.02","3,531.48","3,367.06","3,384.73"
05/09/2000,"3,704.85","3,708.74","3,540.82","3,585.01"
05/08/2000,"3,758.46","3,765.22","3,669.11","3,669.38"
05/05/2000,"3,694.28","3,818.40","3,694.28","3,816.82"
05/04/2000,"3,723.27","3,762.47","3,679.43","3,720.24"
05/03/2000,"3,755.30","3,759.21","3,592.79","3,707.31"
05/02/2000,"3,927.92","3,948.63","3,784.54","3,785.45"
05/01/2000,"3,930.18","3,982.38","3,899.71","3,958.08"
04/28/2000,"3,830.61","3,873.85","3,810.06","3,860.66"
04/27/2000,"3,519.13","3,774.11","3,513.76","3,774.03"
04/26/2000,"3,728.99","3,777.08","3,629.36","3,630.09"
04/25/2000,"3,592.73","3,711.57","3,583.92","3,711.23"
04/24/2000,"3,466.69","3,496.82","3,345.25","3,482.48"
04/20/2000,"3,735.08","3,751.33","3,599.68","3,643.88"
04/19/2000,"3,832.65","3,851.56","3,698.33","3,706.41"
04/18/2000,"3,596.15","3,794.97","3,563.83","3,793.57"
04/17/2000,"3,232.94","3,539.77","3,227.04","3,539.16"
04/14/2000,"3,597.44","3,615.64","3,265.98","3,321.29"
04/13/2000,"3,839.56","3,914.68","3,676.67","3,676.78"
04/12/2000,"4,050.32","4,077.92","3,769.17","3,769.63"
04/11/2000,"4,094.61","4,182.96","4,009.52","4,055.90"
04/10/2000,"4,475.20","4,475.20","4,188.17","4,188.20"
04/07/2000,"4,354.13","4,446.45","4,323.18","4,446.45"
04/06/2000,"4,266.80","4,324.09","4,196.51","4,267.56"
04/05/2000,"4,025.90","4,286.88","4,009.09","4,169.22"
04/04/2000,"4,283.45","4,283.45","3,649.11","4,148.89"
04/03/2000,"4,494.89","4,504.36","4,193.10","4,223.68"
03/31/2000,"4,550.21","4,606.48","4,381.38","4,572.83"
