Date,Open,High,Low,Close
12/30/2022,"10,368.37","10,468.31","10,324.70","10,466.48"
12/29/2022,"10,321.46","10,502.08","10,301.06","10,478.09"
12/28/2022,"10,339.20","10,414.82","10,207.47","10,213.29"
12/27/2022,"10,462.19","10,472.32","10,340.73","10,353.23"
12/23/2022,"10,437.75","10,514.76","10,361.82","10,497.86"
12/22/2022,"10,586.46","10,599.34","10,313.32","10,476.12"
12/21/2022,"10,592.00","10,753.57","10,569.20","10,709.37"
12/20/2022,"10,490.89","10,609.47","10,446.82","10,547.11"
12/19/2022,"10,707.44","10,713.97","10,497.55","10,546.03"
12/16/2022,"10,767.64","10,833.24","10,642.10","10,705.41"
12/15/2022,"11,012.62","11,029.57","10,775.61","10,810.53"
12/14/2022,"11,248.09","11,352.09","11,065.24","11,170.89"
12/13/2022,"11,542.84","11,571.64","11,160.54","11,256.81"
12/12/2022,"11,015.48","11,144.67","10,984.82","11,143.74"
12/09/2022,"11,038.17","11,138.70","10,999.26","11,004.62"
12/08/2022,"11,011.33","11,119.16","10,939.47","11,082.00"
12/07/2022,"10,963.95","11,039.81","10,910.62","10,958.55"
12/06/2022,"11,228.42","11,241.42","10,956.20","11,014.89"
12/05/2022,"11,380.99","11,425.51","11,193.03","11,239.94"
12/02/2022,"11,308.38","11,492.32","11,296.72","11,461.50"
12/01/2022,"11,475.17","11,546.77","11,378.75","11,482.45"
11/30/2022,"10,995.20","11,468.47","10,966.53","11,468.00"
11/29/2022,"11,060.02","11,086.02","10,944.37","10,983.78"
11/28/2022,"11,147.57","11,217.75","11,020.69","11,049.50"
11/25/2022,"11,231.00","11,261.57","11,206.38","11,226.36"
11/23/2022,"11,174.61","11,310.82","11,174.61","11,285.32"
11/22/2022,"11,058.56","11,179.87","10,975.66","11,174.41"
11/21/2022,"11,091.01","11,128.78","10,999.75","11,024.51"
11/18/2022,"11,257.01","11,259.44","11,059.16","11,146.06"
11/17/2022,"11,008.67","11,198.84","11,006.21","11,144.96"
11/16/2022,"11,260.10","11,286.10","11,162.92","11,183.66"
11/15/2022,"11,474.82","11,492.62","11,241.15","11,358.41"
11/14/2022,"11,233.90","11,350.13","11,167.17","11,196.22"
11/11/2022,"11,124.75","11,352.43","11,069.83","11,323.33"
11/10/2022,"10,869.17","11,119.12","10,779.95","11,114.15"
11/09/2022,"10,528.45","10,564.97","10,344.01","10,353.17"
11/08/2022,"10,611.53","10,745.64","10,472.73","10,616.20"
11/07/2022,"10,516.94","10,587.96","10,428.91","10,564.52"
11/04/2022,"10,548.15","10,553.63","10,262.93","10,475.25"
11/03/2022,"10,399.45","10,486.01","10,319.54","10,342.94"
11/02/2022,"10,885.01","10,993.24","10,522.90","10,524.80"
11/01/2022,"11,154.74","11,156.35","10,881.19","10,890.85"
